ppd_id,PlanName,fy,Notes_Fees,NoFeeData,group_fees,group_id,est_proportion,EQTotal_Fee,FITotal_Fee,RETotal_Fee,AltMiscTotal_Fee,PETotal_Fee,HFTotal_Fee,COMDTotal_Fee,CashTotal_Fee,OtherTotal_Fee
149,New York City Fire,2015,2015 plan CAFR p90,,,,,10720,10502,15176,,17504,7972,245,,
149,New York City Fire,2016,2016 plan CAFR p93,,,,,7445,5411,5130,,15840,4016,435,,
149,New York City Fire,2017,2017 plan CAFR p96,,,,,9248,8346,12313,,28664,11454,1407,,
150,New York City Police,2005,2005 PPF CAFR p56,,,,,19105,4422,1513,,10335,,,,
150,New York City Police,2006,2006 PPF CAFR p56,,,,,23571,4402,1442,,8081,,,,
150,New York City Police,2007,2007 PPF CAFR p70,,,,,26054,5044,2604,,13078,,,,
150,New York City Police,2008,2008 PPF CAFR p78,,,,,24941,5342,4971,,18283,,,,
150,New York City Police,2009,2009 PPF CAFR p70,,,,,17288,6255,6829,,28628,1583,,,
150,New York City Police,2010,2010 PPF CAFR p104,,,,,24341,7943,6418,,39820,,,,
150,New York City Police,2011,2011 plan CAFR p43,,,,,28721,13614,5370,,30610,,,,
150,New York City Police,2012,2012 plan CAFR p44,,,,,25054,10230,9378,,29759,2843,,,
150,New York City Police,2013,2013 plan CAFR p43,,,,,23719,15527,11749,,29952,9873,,,
150,New York City Police,2014,2014 plan CAFR p53,,,,,21964,14491,11302,,32738,12056,641,,
150,New York City Police,2015,2015 plan CAFR p59,,,,,29642,19811,34504,,51321,25498,982,,
150,New York City Police,2016,2016 plan CAFR p136,,,,,23485,19075,13064,,50524,13179,1200,,
150,New York City Police,2017,2017 plan CAFR 154,,,,,26194,26130,39095,,77832,35686,4227,,
151,Milwaukee City ERS,2005,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2006,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2007,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2008,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2009,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2010,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2011,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2012,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2013,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2014,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2015,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2016,,1,,,,,,,,,,,,
151,Milwaukee City ERS,2017,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2005,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2006,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2007,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2008,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2009,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2010,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2011,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2012,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2013,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2014,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2015,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2016,,1,,,,,,,,,,,,
152,Philadelphia Municipal,2017,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2005,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2006,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2007,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2008,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2009,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2010,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2011,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2012,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2013,,1,,,,,,,,,,,,
153,Dallas Police and Fire,2014,2014 DPFP CAFR p72,,,,,2777,2806,5671,,10777,4991,5719,,
153,Dallas Police and Fire,2015,2015 DPFP CAFR,,,,,3460,1556,4837,,8421,5253,4233,,
153,Dallas Police and Fire,2016,2016 DPFR CAFR p79; no fees reported for private equity or real estate,,,,,8440,2456,,,,3059,8256,,
153,Dallas Police and Fire,2017,2017 DPFR CAFR p83; no fees reported for private equity or real estate,,,,,5407,1234,,,,2329,6080,,
154,Detroit Police and Fire,2005,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2006,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2007,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2008,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2009,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2010,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2011,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2012,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2013,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2014,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2015,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2016,,1,,,,,,,,,,,,
154,Detroit Police and Fire,2017,,1,,,,,,,,,,,,
155,Baltimore Fire and Police,2005,No report,1,,,,,,,,,,,,
155,Baltimore Fire and Police,2006,,,,,,5877,494,1283,,,,,,
155,Baltimore Fire and Police,2007,,,,,,6103,616,498,,,,,,
155,Baltimore Fire and Police,2008,,,,,,5528,705,252,,,,,,
155,Baltimore Fire and Police,2009,,,,,,3766,995,408,,,,,,
155,Baltimore Fire and Police,2010,,,,,,4103,1143,298,,,,,,
155,Baltimore Fire and Police,2011,,,,,,4937,2292,241,,,,,,
155,Baltimore Fire and Police,2012,,,,,,4499,943,707,,350,,,,
155,Baltimore Fire and Police,2013,,,,,,4585,1217,991,,349,,,,
155,Baltimore Fire and Police,2014,,,,,,5111,1164,575,,762,,,,
155,Baltimore Fire and Police,2015,,,,,,4856,1176,363,,481,,,,
155,Baltimore Fire and Police,2016,,,,,,4936,1255,877,,913,1417,,,
155,Baltimore Fire and Police,2017,,,,,,4901,1457,1139,,5053,1096,,,
156,Seattle ERS,2005,,1,,,,,,,,,,,,
156,Seattle ERS,2006,,1,,,,,,,,,,,,
156,Seattle ERS,2007,,1,,,,,,,,,,,,
156,Seattle ERS,2008,,1,,,,,,,,,,,,
156,Seattle ERS,2009,,1,,,,,,,,,,,,
156,Seattle ERS,2010,,1,,,,,,,,,,,,
156,Seattle ERS,2011,,1,,,,,,,,,,,,
156,Seattle ERS,2012,,1,,,,,,,,,,,,
156,Seattle ERS,2013,,1,,,,,,,,,,,,
156,Seattle ERS,2014,,1,,,,,,,,,,,,
156,Seattle ERS,2015,,1,,,,,,,,,,,,
156,Seattle ERS,2016,,1,,,,,,,,,,,,
156,Seattle ERS,2017,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2005,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2006,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2007,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2008,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2009,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2010,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2011,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2012,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2013,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2014,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2015,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2016,,1,,,,,,,,,,,,
158,Nashville-Davidson ERS,2017,,1,,,,,,,,,,,,
159,Jacksonville ERS,2005,,1,,,,,,,,,,,,
159,Jacksonville ERS,2006,,1,,,,,,,,,,,,
159,Jacksonville ERS,2007,,1,,,,,,,,,,,,
159,Jacksonville ERS,2008,,1,,,,,,,,,,,,
159,Jacksonville ERS,2009,,1,,,,,,,,,,,,
159,Jacksonville ERS,2010,,1,,,,,,,,,,,,
159,Jacksonville ERS,2011,,1,,,,,,,,,,,,
159,Jacksonville ERS,2012,,1,,,,,,,,,,,,
159,Jacksonville ERS,2013,,1,,,,,,,,,,,,
159,Jacksonville ERS,2014,,1,,,,,,,,,,,,
159,Jacksonville ERS,2015,,1,,,,,,,,,,,,
159,Jacksonville ERS,2016,,1,,,,,,,,,,,,
159,Jacksonville ERS,2017,,1,,,,,,,,,,,,
160,Cincinatti ERS,2005,No report,1,,,,,,,,,,,,
160,Cincinatti ERS,2006,No report,1,,,,,,,,,,,,
160,Cincinatti ERS,2007,No report,1,,,,,,,,,,,,
160,Cincinatti ERS,2008,2008 QTR2 June Investment Report p49,,,,,3286,1508,1571,,560,1116,,,
160,Cincinatti ERS,2009,2009 QTR2 June Investment Report p63,,,,,3493,981,1189,,617,975,719,,
160,Cincinatti ERS,2010,2010 QTR2 June Investment Report p26,,,,,3358,1255,1117,,1298,1974,1950,,
160,Cincinatti ERS,2011,No fee data in investment report; and no plan CAFR,1,,,,,,,,,,,,
160,Cincinatti ERS,2012,No fee data in investment report; and no plan CAFR,1,,,,,,,,,,,,
160,Cincinatti ERS,2013,No fee data in investment report; and no plan CAFR,1,,,,,,,,,,,,
160,Cincinatti ERS,2014,No fee data in investment report; and no plan CAFR,1,,,,,,,,,,,,
160,Cincinatti ERS,2015,No fee data in investment report; and no plan CAFR,1,,,,,,,,,,,,
160,Cincinatti ERS,2016,2016 QTR2 June Investment Report p62,,,,,4369,1503,1864,,1370,1836,1950,,
160,Cincinatti ERS,2017,2017 QTR2 June Investment Report p57,,,,,3336,1634,2378,,1354,582,1950,,
161,Atlanta ERS,2005,,1,,,,,,,,,,,,
161,Atlanta ERS,2006,,1,,,,,,,,,,,,
161,Atlanta ERS,2007,,1,,,,,,,,,,,,
161,Atlanta ERS,2008,,1,,,,,,,,,,,,
161,Atlanta ERS,2009,,1,,,,,,,,,,,,
161,Atlanta ERS,2010,,1,,,,,,,,,,,,
161,Atlanta ERS,2011,,1,,,,,,,,,,,,
161,Atlanta ERS,2012,,1,,,,,,,,,,,,
161,Atlanta ERS,2013,,1,,,,,,,,,,,,
161,Atlanta ERS,2014,,1,,,,,,,,,,,,
161,Atlanta ERS,2015,,1,,,,,,,,,,,,
161,Atlanta ERS,2016,,1,,,,,,,,,,,,
161,Atlanta ERS,2017,,1,,,,,,,,,,,,
162,Omaha School,2005,,1,,,,,,,,,,,,
162,Omaha School,2006,,1,,,,,,,,,,,,
162,Omaha School,2007,,1,,,,,,,,,,,,
162,Omaha School,2008,,1,,,,,,,,,,,,
162,Omaha School,2009,,1,,,,,,,,,,,,
162,Omaha School,2010,,1,,,,,,,,,,,,
162,Omaha School,2011,,1,,,,,,,,,,,,
162,Omaha School,2012,,1,,,,,,,,,,,,
162,Omaha School,2013,,1,,,,,,,,,,,,
162,Omaha School,2014,,1,,,,,,,,,,,,
162,Omaha School,2015,,1,,,,,,,,,,,,
162,Omaha School,2016,,1,,,,,,,,,,,,
162,Omaha School,2017,,1,,,,,,,,,,,,
163,Baton Rouge City Parish RS,2005,2005 ERS CAFR p52,,,,,2564,170,316,,,,,,
163,Baton Rouge City Parish RS,2006,No report,1,,,,,,,,,,,,
163,Baton Rouge City Parish RS,2007,2006 ERS CAFR,,,,,2517,297,533,,,,,,
163,Baton Rouge City Parish RS,2008,No report,1,,,,,,,,,,,,
163,Baton Rouge City Parish RS,2009,2009 ERS CAFR,,,,,2288,1191,405,,,,,,
163,Baton Rouge City Parish RS,2010,2010 ERS CAFR,,,,,2538,749,310,,,,,,
163,Baton Rouge City Parish RS,2011,2011 ERS CAFR,,,,,3323,706,437,,,,,,
163,Baton Rouge City Parish RS,2012,2012 ERS CAFR,,,,,3183,704,466,,,725,,,
163,Baton Rouge City Parish RS,2013,2013 ERS CAFR,,,,,3490,709,472,,625,689,,,
163,Baton Rouge City Parish RS,2014,2014 ERS CAFR,,,,,3682,882,512,,625,933,,,
163,Baton Rouge City Parish RS,2015,2015 ERS CAFR,,,,,3461,949,568,,770,916,,,
163,Baton Rouge City Parish RS,2016,2016 ERS CAFR,,,,,3246,931,617,,512,544,,,
163,Baton Rouge City Parish RS,2017,2017 ERS CAFR p70,,,,,3394,947,633,,609,1030,,,
164,Fairfax County ERS,2005,,1,,,,,,,,,,,,
164,Fairfax County ERS,2006,,1,,,,,,,,,,,,
164,Fairfax County ERS,2007,,1,,,,,,,,,,,,
164,Fairfax County ERS,2008,,1,,,,,,,,,,,,
164,Fairfax County ERS,2009,,1,,,,,,,,,,,,
164,Fairfax County ERS,2010,,1,,,,,,,,,,,,
164,Fairfax County ERS,2011,,1,,,,,,,,,,,,
164,Fairfax County ERS,2012,,1,,,,,,,,,,,,
164,Fairfax County ERS,2013,,1,,,,,,,,,,,,
164,Fairfax County ERS,2014,,1,,,,,,,,,,,,
164,Fairfax County ERS,2015,,1,,,,,,,,,,,,
164,Fairfax County ERS,2016,,1,,,,,,,,,,,,
164,Fairfax County ERS,2017,,1,,,,,,,,,,,,
165,Detroit RS,2005,,1,,,,,,,,,,,,
165,Detroit RS,2006,,1,,,,,,,,,,,,
165,Detroit RS,2007,,1,,,,,,,,,,,,
165,Detroit RS,2008,,1,,,,,,,,,,,,
165,Detroit RS,2009,,1,,,,,,,,,,,,
165,Detroit RS,2010,,1,,,,,,,,,,,,
165,Detroit RS,2011,,1,,,,,,,,,,,,
165,Detroit RS,2012,,1,,,,,,,,,,,,
165,Detroit RS,2013,,1,,,,,,,,,,,,
165,Detroit RS,2014,,1,,,,,,,,,,,,
165,Detroit RS,2015,,1,,,,,,,,,,,,
165,Detroit RS,2016,,1,,,,,,,,,,,,
165,Detroit RS,2017,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2005,No report,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2006,No fee data by asset class; only by individual manager,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2007,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2008,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2009,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2010,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2011,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2012,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2013,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2014,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2015,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2016,,1,,,,,,,,,,,,
166,Montgomery County Maryland ERS,2017,No fee data by asset class; only by individual manager,1,,,,,,,,,,,,
167,Milwaukee County ERS,2005,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2006,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2007,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2008,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2009,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2010,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2011,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2012,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2013,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2014,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2015,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2016,,1,,,,,,,,,,,,
167,Milwaukee County ERS,2017,,1,,,,,,,,,,,,
168,Miami Fire and Police,2005,,1,,,,,,,,,,,,
168,Miami Fire and Police,2006,,1,,,,,,,,,,,,
168,Miami Fire and Police,2007,,1,,,,,,,,,,,,
168,Miami Fire and Police,2008,No fee data,1,,,,,,,,,,,,
168,Miami Fire and Police,2009,2010 Miami F&P CAFR p32,,,,,3070,717,724,,,,,,
168,Miami Fire and Police,2010,2011 Miami F&P p38,,,,,3449,905,545,,,,,,
168,Miami Fire and Police,2011,2011 Miami F&P p38,,,,,3515,1255,625,,,,,,
168,Miami Fire and Police,2012,2013 Miami F&P CAFR p42,,,,,3751,1251,716,,,,,,
168,Miami Fire and Police,2013,2013 Miami F&P CAFR p42,,,,,4025,1292,794,,,,,,11
168,Miami Fire and Police,2014,2015 Miami F&P CAFR p49,,,,,3372,1333,920,,,,,,
168,Miami Fire and Police,2015,2015 Miami F&P CAFR p49,,,,,3222,1081,1060,,,,,,10
168,Miami Fire and Police,2016,2017 Miami F&P CAFR p50,,,,,2826,1561,982,,,,,,6
168,Miami Fire and Police,2017,2017 Miami F&P CAFR p50,,,,,2504,1641,1224,,,,,,6
169,Providence ERS,2005,,1,,,,,,,,,,,,
169,Providence ERS,2006,,1,,,,,,,,,,,,
169,Providence ERS,2007,,1,,,,,,,,,,,,
169,Providence ERS,2008,,1,,,,,,,,,,,,
169,Providence ERS,2009,,1,,,,,,,,,,,,
169,Providence ERS,2010,,1,,,,,,,,,,,,
169,Providence ERS,2011,,1,,,,,,,,,,,,
169,Providence ERS,2012,,1,,,,,,,,,,,,
169,Providence ERS,2013,,1,,,,,,,,,,,,
169,Providence ERS,2014,,1,,,,,,,,,,,,
169,Providence ERS,2015,,1,,,,,,,,,,,,
169,Providence ERS,2016,,1,,,,,,,,,,,,
169,Providence ERS,2017,,1,,,,,,,,,,,,
170,Hartford MERF,2005,,1,,,,,,,,,,,,
170,Hartford MERF,2006,,1,,,,,,,,,,,,
170,Hartford MERF,2007,,1,,,,,,,,,,,,
170,Hartford MERF,2008,,1,,,,,,,,,,,,
170,Hartford MERF,2009,,1,,,,,,,,,,,,
170,Hartford MERF,2010,,1,,,,,,,,,,,,
170,Hartford MERF,2011,,1,,,,,,,,,,,,
170,Hartford MERF,2012,,1,,,,,,,,,,,,
170,Hartford MERF,2013,,1,,,,,,,,,,,,
170,Hartford MERF,2014,,1,,,,,,,,,,,,
170,Hartford MERF,2015,,1,,,,,,,,,,,,
170,Hartford MERF,2016,,1,,,,,,,,,,,,
170,Hartford MERF,2017,,1,,,,,,,,,,,,
171,Birmingham RRS,2005,,1,,,,,,,,,,,,
171,Birmingham RRS,2006,,1,,,,,,,,,,,,
171,Birmingham RRS,2007,,1,,,,,,,,,,,,
171,Birmingham RRS,2008,,1,,,,,,,,,,,,
171,Birmingham RRS,2009,,1,,,,,,,,,,,,
171,Birmingham RRS,2010,,1,,,,,,,,,,,,
171,Birmingham RRS,2011,,1,,,,,,,,,,,,
171,Birmingham RRS,2012,,1,,,,,,,,,,,,
171,Birmingham RRS,2013,,1,,,,,,,,,,,,
171,Birmingham RRS,2014,,1,,,,,,,,,,,,
171,Birmingham RRS,2015,,1,,,,,,,,,,,,
171,Birmingham RRS,2016,,1,,,,,,,,,,,,
171,Birmingham RRS,2017,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2005,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2006,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2007,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2008,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2009,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2010,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2011,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2012,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2013,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2014,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2015,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2016,,1,,,,,,,,,,,,
172,Omaha Police and Fire,2017,,1,,,,,,,,,,,,
173,Atlanta Police,2005,,1,,,,,,,,,,,,
173,Atlanta Police,2006,,1,,,,,,,,,,,,
173,Atlanta Police,2007,,1,,,,,,,,,,,,
173,Atlanta Police,2008,,1,,,,,,,,,,,,
173,Atlanta Police,2009,,1,,,,,,,,,,,,
173,Atlanta Police,2010,,1,,,,,,,,,,,,
173,Atlanta Police,2011,,1,,,,,,,,,,,,
173,Atlanta Police,2012,,1,,,,,,,,,,,,
173,Atlanta Police,2013,,1,,,,,,,,,,,,
173,Atlanta Police,2014,,1,,,,,,,,,,,,
173,Atlanta Police,2015,,1,,,,,,,,,,,,
173,Atlanta Police,2016,,1,,,,,,,,,,,,
173,Atlanta Police,2017,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2005,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2006,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2007,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2008,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2009,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2010,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2011,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2012,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2013,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2014,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2015,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2016,,1,,,,,,,,,,,,
175,Kansas City Missouri ERS,2017,,1,,,,,,,,,,,,
176,Tucson Supplemental RS,2005,2005 SRS CAFR p48,,,,,1550,317,280,,,,,,
176,Tucson Supplemental RS,2006,2006 SRS CAFR p52,,,,,1856,381,405,,,,,,
176,Tucson Supplemental RS,2007,2007 SRS CAFR p55,,,,,1978,378,607,,,,,,
176,Tucson Supplemental RS,2008,2008 SRS CAFR p54,,,,,2144,415,679,,,,,,
176,Tucson Supplemental RS,2009,2009 SRS CAFR p55,,,,,1557,371,540,,,,854,,
176,Tucson Supplemental RS,2010,2010 SRS CAFR p54,,,,,2369,377,394,,,,532,,
176,Tucson Supplemental RS,2011,2011 SRS CAFR p55,,,,,2180,385,406,,,,467,,
176,Tucson Supplemental RS,2012,2012 SRS CAFR p57,,,,,1539,456,529,,,,394,,
176,Tucson Supplemental RS,2013,2013 SRS CAFR p60,,,,,1871,502,515,,,,474,,
176,Tucson Supplemental RS,2014,2014 SRS CAFR p56,,,,,2002,497,551,,,,471,,
176,Tucson Supplemental RS,2015,2015 SRS CAFR p53,,,,,2007,528,596,,,,422,,
176,Tucson Supplemental RS,2016,2016 SRS CAFR p59,,,,,1721,527,669,,,,365,,
176,Tucson Supplemental RS,2017,2017 SRS CAFR p62,,,,,2153,588,741,,,,329,,
177,Lexington-Fayette County Police and Fire,2005,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2006,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2007,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2008,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2009,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2010,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2011,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2012,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2013,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2014,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2015,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2016,,1,,,,,,,,,,,,
177,Lexington-Fayette County Police and Fire,2017,,1,,,,,,,,,,,,
178,Oklahoma City ERS,2005,2005 OKC ERS CAFR p42,,,,,643,262,,,,,,,
178,Oklahoma City ERS,2006,2006 OKC ERS CAFR p44,,,,,624,364,,,,,,,
178,Oklahoma City ERS,2007,2007 OKC ERS CAFR p44,,,,,1010,281,,,,,,,
178,Oklahoma City ERS,2008,2008 OKC ERS CAFR p46,,,,,1015,285,,,,,,,
178,Oklahoma City ERS,2009,2009 OKC ERS CAFR p56,,,,,810,260,,,,,,,
178,Oklahoma City ERS,2010,2010 OKC ERS CAFR,,,,,409,287,,,,,,,
178,Oklahoma City ERS,2011,2011 OKC ERS CAFR,,,,,478,308,,,,,,,
178,Oklahoma City ERS,2012,2012 OKC ERS CAFR,,,,,497,321,,,,,,,
178,Oklahoma City ERS,2013,2013 OKC ERS CAFR,,,,,462,348,,,,,,,
178,Oklahoma City ERS,2014,2014 OKC ERS CAFR,,,,,321,343,,,,,,,
178,Oklahoma City ERS,2015,2015 OKC ERS CAFR,,,,,252,476,,,,,,,
178,Oklahoma City ERS,2016,2016 OKC ERS CAFR P72,,,,,360,359,,,,,,,
178,Oklahoma City ERS,2017,2017 OKC ERS CAFR P72,,,,,97,157,301,,80,,,,
179,Wichita ERS,2005,2005 ERS CAFR p40,,,,,2501,299,961,,,,,,
179,Wichita ERS,2006,2006 ERS CAFR p41,,,,,2879,299,592,,,,,,
179,Wichita ERS,2007,2007 ERS CAFR p40,,,,,3377,445,1000,,,,,,
179,Wichita ERS,2008,2008 ERS CAFR p51,,,,,2894,618,,,,,,,
179,Wichita ERS,2009,2009 ERS CAFR p45,,,,,2412,604,249,,,,,,
179,Wichita ERS,2010,2010 ERS CAFR,,,,,2978,596,337,,,,,,
179,Wichita ERS,2011,2011 ERS CAFR,,,,,3087,570,137,,,,63,,
179,Wichita ERS,2012,2012 ERS CAFR,,,,,3120,556,557,,,,411,,
179,Wichita ERS,2013,2013 ERS CAFR,,,,,3554,550,519,,,,169,,
179,Wichita ERS,2014,2014 ERS CAFR,,,,,3787,569,705,,,,382,,
179,Wichita ERS,2015,2015 ERS CAFR,,,,,3595,484,772,,,,733,,
179,Wichita ERS,2016,2016 ERS CAFR,,,,,3492,585,667,,,,669,,
179,Wichita ERS,2017,2017 ERS CAFR p67,,,,,4052,601,838,,,,789,,
180,New Orleans ERS,2005,,1,,,,,,,,,,,,
180,New Orleans ERS,2006,,1,,,,,,,,,,,,
180,New Orleans ERS,2007,,1,,,,,,,,,,,,
180,New Orleans ERS,2008,,1,,,,,,,,,,,,
180,New Orleans ERS,2009,,1,,,,,,,,,,,,
180,New Orleans ERS,2010,,1,,,,,,,,,,,,
180,New Orleans ERS,2011,,1,,,,,,,,,,,,
180,New Orleans ERS,2012,,1,,,,,,,,,,,,
180,New Orleans ERS,2013,,1,,,,,,,,,,,,
180,New Orleans ERS,2014,,1,,,,,,,,,,,,
180,New Orleans ERS,2015,No fee data,1,,,,,,,,,,,,
180,New Orleans ERS,2016,2016 Q4 Investment Report,,,,,831,582,242,,337,88,,,
180,New Orleans ERS,2017,2017 Q4 Investment Report p83,,,,,966,619,228,,337,8,,,
181,New Castle County Pension,2005,,1,,,,,,,,,,,,
181,New Castle County Pension,2006,,1,,,,,,,,,,,,
181,New Castle County Pension,2007,,1,,,,,,,,,,,,
181,New Castle County Pension,2008,,1,,,,,,,,,,,,
181,New Castle County Pension,2009,,1,,,,,,,,,,,,
181,New Castle County Pension,2010,,1,,,,,,,,,,,,
181,New Castle County Pension,2011,,1,,,,,,,,,,,,
181,New Castle County Pension,2012,,1,,,,,,,,,,,,
181,New Castle County Pension,2013,,1,,,,,,,,,,,,
181,New Castle County Pension,2014,,1,,,,,,,,,,,,
181,New Castle County Pension,2015,,1,,,,,,,,,,,,
181,New Castle County Pension,2016,,1,,,,,,,,,,,,
181,New Castle County Pension,2017,,1,,,,,,,,,,,,
182,Charlotte Firefighters' RS,2005,2005 FRS CAFR p61,,,,,792,159,159,,,,,,
182,Charlotte Firefighters' RS,2006,2006 FRS CAFR p61,,,,,868,168,193,,,,,,
182,Charlotte Firefighters' RS,2007,2007 FRS CAFR p63,,,,,1293,164,171,,,,,,
182,Charlotte Firefighters' RS,2008,2008 FRS CAFR p63,,,,,1617,175,198,,,,,,
182,Charlotte Firefighters' RS,2009,2009 FRS CAFR p58,,,,,1262,174,163,,,,,,
182,Charlotte Firefighters' RS,2010,2010 FRS CAFR,,,,,1251,189,74,,,,,,
